state00,county00,tract00,geoid00,pop00,hu00,part00,area00,arealand00,state10,county10,tract10,geoid10,pop10,hu10,part10,area10,arealand10,areaapt,arealandpt,areapct00pt,arealandpct00pt,areapct10pt,arealandpct10pt,pop10pt,poppct00,poppct10,hu10pt,hupct00,hupct10
48,201,542300,48201542300,18824,5812,P,10511580,10373586,48,201,542302,48201542302,6459,2077,P,4558084,4435546,4539404,4416866,43.18,42.58,99.59,99.58,6459,34.31,100.00,2077,35.74,100.00
48,201,542400,48201542400,10040,3335,P,5809701,5808724,48,201,542302,48201542302,6459,2077,P,4558084,4435546,18680,18680,0.32,0.32,0.41,0.42,0,0.00,0.00,0,0.00,0.00
48,201,542400,48201542400,10040,3335,P,5809701,5808724,48,201,542400,48201542400,10040,3335,W,5791021,5790044,5791021,5790044,99.68,99.68,100.00,100.00,10040,100.00,100.00,3335,100.00,100.00
48,201,542500,48201542500,2161,1036,W,4379576,4379576,48,201,542500,48201542500,2161,1036,W,4379576,4379576,4379576,4379576,100.00,100.00,100.00,100.00,2161,100.00,100.00,1036,100.00,100.00
48,201,542600,48201542600,4393,1443,W,4597484,4597484,48,201,542600,48201542600,4393,1443,W,4597484,4597484,4597484,4597484,100.00,100.00,100.00,100.00,4393,100.00,100.00,1443,100.00,100.00
48,201,542700,48201542700,4393,1578,W,4802505,4801243,48,201,542700,48201542700,4393,1578,W,4802505,4801243,4802505,4801243,100.00,100.00,100.00,100.00,4393,100.00,100.00,1578,100.00,100.00
48,201,542800,48201542800,6983,2314,W,9008958,8946027,48,201,542800,48201542800,6983,2314,W,9008958,8946027,9008958,8946027,100.00,100.00,100.00,100.00,6983,100.00,100.00,2314,100.00,100.00
48,201,542900,48201542900,11156,3586,W,54995885,54026844,48,201,542900,48201542900,11156,3586,W,54995885,54026844,54995885,54026844,100.00,100.00,100.00,100.00,11156,100.00,100.00,3586,100.00,100.00
48,201,543000,48201543000,33056,10640,P,151756766,148187161,48,201,543001,48201543001,6421,1999,W,111875036,108566037,111875036,108566037,73.72,73.26,100.00,100.00,6421,19.42,100.00,1999,18.79,100.00
48,201,543000,48201543000,33056,10640,P,151756766,148187161,48,201,543002,48201543002,10057,3744,P,34245893,33979557,33683397,33427287,22.20,22.56,98.36,98.37,10057,30.42,100.00,3744,35.19,100.00
48,201,543000,48201543000,33056,10640,P,151756766,148187161,48,201,543003,48201543003,16578,4897,W,6165435,6160939,6165435,6160939,4.06,4.16,100.00,100.00,16578,50.15,100.00,4897,46.02,100.00
48,201,543000,48201543000,33056,10640,P,151756766,148187161,48,201,552200,48201552200,6511,2483,P,10032332,9981874,13572,13572,0.01,0.01,0.14,0.14,0,0.00,0.00,0,0.00,0.00
48,201,543000,48201543000,33056,10640,P,151756766,148187161,48,201,554401,48201554401,13497,4552,P,15113007,14768369,19326,19326,0.01,0.01,0.13,0.13,0,0.00,0.00,0,0.00,0.00
48,201,543100,48201543100,2155,656,P,129905574,126583808,48,201,543100,48201543100,2155,656,P,129848079,126526313,129808644,126486878,99.93,99.92,99.97,99.97,2155,100.00,100.00,656,100.00,100.00
48,201,543100,48201543100,2155,656,P,129905574,126583808,48,201,556000,48201556000,6462,2236,P,134863089,132661165,96930,96930,0.07,0.08,0.07,0.07,0,0.00,0.00,0,0.00,0.00
48,201,550100,48201550100,4719,2179,W,3507082,3496035,48,201,550100,48201550100,4719,2179,P,3520404,3509357,3507082,3496035,100.00,100.00,99.62,99.62,4719,100.00,100.00,2179,100.00,100.00
48,201,550200,48201550200,3727,1825,W,2501625,2501005,48,201,550200,48201550200,3727,1825,W,2501625,2501005,2501625,2501005,100.00,100.00,100.00,100.00,3727,100.00,100.00,1825,100.00,100.00
48,201,550300,48201550300,15385,7855,P,11734832,11692112,48,201,550301,48201550301,6600,3584,W,2823820,2811358,2823820,2811358,24.06,24.04,100.00,100.00,6600,42.90,100.00,3584,45.63,100.00
48,201,550300,48201550300,15385,7855,P,11734832,11692112,48,201,550302,48201550302,8785,4271,W,8911012,8880754,8911012,8880754,75.94,75.96,100.00,100.00,8785,57.10,100.00,4271,54.37,100.00
48,201,550400,48201550400,19449,8462,P,14776988,14689383,48,201,550401,48201550401,10249,4691,W,10061675,9976156,10061675,9976156,68.09,67.91,100.00,100.00,10249,52.70,100.00,4691,55.44,100.00
48,201,550400,48201550400,19449,8462,P,14776988,14689383,48,201,550402,48201550402,9449,3837,P,4715326,4713240,4715313,4713227,31.91,32.09,100.00,100.00,9200,47.30,97.36,3771,44.56,98.28
48,201,550500,48201550500,5914,1885,P,4378376,4371717,48,201,550402,48201550402,9449,3837,P,4715326,4713240,13,13,0.00,0.00,0.00,0.00,249,4.21,2.64,66,3.50,1.72
48,201,550500,48201550500,5914,1885,P,4378376,4371717,48,201,550500,48201550500,5665,1819,W,4378363,4371704,4378363,4371704,100.00,100.00,100.00,100.00,5665,95.79,100.00,1819,96.50,100.00
48,201,550600,48201550600,15378,4409,P,4901755,4895660,48,201,550601,48201550601,6731,1846,W,2035413,2035413,2035413,2035413,41.52,41.58,100.00,100.00,6731,43.77,100.00,1846,41.87,100.00
48,201,550600,48201550600,15378,4409,P,4901755,4895660,48,201,550602,48201550602,3015,825,W,1122695,1121041,1122695,1121041,22.90,22.90,100.00,100.00,3015,19.61,100.00,825,18.71,100.00
48,201,550600,48201550600,15378,4409,P,4901755,4895660,48,201,550603,48201550603,5632,1738,W,1743647,1739206,1743647,1739206,35.57,35.53,100.00,100.00,5632,36.62,100.00,1738,39.42,100.00
48,201,550700,48201550700,3038,873,W,6113397,6067655,48,201,550700,48201550700,3038,873,W,6113397,6067655,6113397,6067655,100.00,100.00,100.00,100.00,3038,100.00,100.00,873,100.00,100.00
48,201,550800,48201550800,3468,994,W,2000924,1990313,48,201,550800,48201550800,3468,994,W,2000924,1990313,2000924,1990313,100.00,100.00,100.00,100.00,3468,100.00,100.00,994,100.00,100.00
48,201,550900,48201550900,8741,2618,W,3185491,3177131,48,201,550900,48201550900,8741,2618,W,3185491,3177131,3185491,3177131,100.00,100.00,100.00,100.00,8741,100.00,100.00,2618,100.00,100.00
48,201,551000,48201551000,3377,884,W,1111040,1111040,48,201,551000,48201551000,3377,884,W,1111040,1111040,1111040,1111040,100.00,100.00,100.00,100.00,3377,100.00,100.00,884,100.00,100.00
48,201,551100,48201551100,9497,3500,W,4628199,4610710,48,201,551100,48201551100,9497,3500,W,4628199,4610710,4628199,4610710,100.00,100.00,100.00,100.00,9497,100.00,100.00,3500,100.00,100.00
48,201,551200,48201551200,6747,2690,W,3573114,3569899,48,201,551200,48201551200,6747,2690,W,3573114,3569899,3573114,3569899,100.00,100.00,100.00,100.00,6747,100.00,100.00,2690,100.00,100.00
48,201,551300,48201551300,3818,1174,W,1982837,1982253,48,201,551300,48201551300,3818,1174,P,1987089,1986505,1982837,1982253,100.00,100.00,99.79,99.79,3818,100.00,100.00,1174,100.00,100.00
48,201,551400,48201551400,4335,1997,P,7995860,7950929,48,201,551300,48201551300,3818,1174,P,1987089,1986505,4252,4252,0.05,0.05,0.21,0.21,0,0.00,0.00,0,0.00,0.00
48,201,551400,48201551400,4335,1997,P,7995860,7950929,48,201,551400,48201551400,4335,1997,W,7991608,7946677,7991608,7946677,99.95,99.95,100.00,100.00,4335,100.00,100.00,1997,100.00,100.00
48,201,551500,48201551500,7803,2847,W,9978148,9912050,48,201,551500,48201551500,7803,2847,W,9978148,9912050,9978148,9912050,100.00,100.00,100.00,100.00,7803,100.00,100.00,2847,100.00,100.00
48,201,551600,48201551600,8294,2775,W,3068369,3063196,48,201,551600,48201551600,8294,2775,W,3068369,3063196,3068369,3063196,100.00,100.00,100.00,100.00,8294,100.00,100.00,2775,100.00,100.00
48,201,551700,48201551700,20803,7950,P,9711036,9660091,48,201,551701,48201551701,9087,3539,W,4513045,4491767,4513045,4491767,46.47,46.50,100.00,100.00,9087,43.68,100.00,3539,44.52,100.00
48,201,551700,48201551700,20803,7950,P,9711036,9660091,48,201,551702,48201551702,4024,1297,W,2079822,2073431,2079822,2073431,21.42,21.46,100.00,100.00,4024,19.34,100.00,1297,16.31,100.00
48,201,551700,48201551700,20803,7950,P,9711036,9660091,48,201,551703,48201551703,7692,3114,W,3118169,3094893,3118169,3094893,32.11,32.04,100.00,100.00,7692,36.98,100.00,3114,39.17,100.00
48,201,551800,48201551800,4386,1753,W,5993463,5870186,48,201,551800,48201551800,4386,1753,P,6130845,6007568,5993463,5870186,100.00,100.00,97.76,97.71,4386,100.00,100.00,1753,100.00,100.00
48,201,551900,48201551900,5881,3144,W,1687391,1687391,48,201,551900,48201551900,5881,3144,P,1786009,1786009,1687391,1687391,100.00,100.00,94.48,94.48,5881,100.00,100.00,3144,100.00,100.00
48,201,552000,48201552000,9532,4284,P,6004781,6004081,48,201,552001,48201552001,8117,3691,P,4420877,4420177,4401462,4400762,73.30,73.30,99.56,99.56,8117,85.16,100.00,3691,86.16,100.00
48,201,552000,48201552000,9532,4284,P,6004781,6004081,48,201,552002,48201552002,1415,593,P,1669616,1669616,1603319,1603319,26.70,26.70,96.03,96.03,1415,14.84,100.00,593,13.84,100.00
48,201,552100,48201552100,12765,4735,P,7100771,7056017,48,201,552101,48201552101,3883,1557,W,2372362,2330102,2372362,2330102,33.41,33.02,100.00,100.00,3883,30.42,100.00,1557,32.88,100.00
48,201,552100,48201552100,12765,4735,P,7100771,7056017,48,201,552102,48201552102,5928,2152,W,3167974,3166147,3167974,3166147,44.61,44.87,100.00,100.00,5928,46.44,100.00,2152,45.45,100.00
48,201,552100,48201552100,12765,4735,P,7100771,7056017,48,201,552103,48201552103,2954,1026,W,1560435,1559768,1560435,1559768,21.98,22.11,100.00,100.00,2954,23.14,100.00,1026,21.67,100.00
48,201,552200,48201552200,6511,2483,P,9887445,9836987,48,201,541002,48201541002,7924,2524,P,7339799,7185464,1572,1572,0.02,0.02,0.02,0.02,0,0.00,0.00,0,0.00,0.00
48,201,552200,48201552200,6511,2483,P,9887445,9836987,48,201,552200,48201552200,6511,2483,P,10032332,9981874,9885873,9835415,99.98,99.98,98.54,98.53,6511,100.00,100.00,2483,100.00,100.00
48,201,552300,48201552300,8923,3865,P,7952299,7903021,48,201,552301,48201552301,3961,1613,W,4312247,4274308,4312247,4274308,54.23,54.08,100.00,100.00,3961,44.39,100.00,1613,41.73,100.00
48,201,552300,48201552300,8923,3865,P,7952299,7903021,48,201,552302,48201552302,4962,2252,W,3640052,3628713,3640052,3628713,45.77,45.92,100.00,100.00,4962,55.61,100.00,2252,58.27,100.00
48,201,552400,48201552400,6599,2589,W,6113650,6111544,48,201,552400,48201552400,6599,2589,W,6113650,6111544,6113650,6111544,100.00,100.00,100.00,100.00,6599,100.00,100.00,2589,100.00,100.00
48,201,552500,48201552500,10270,3868,W,5471866,5466845,48,201,552500,48201552500,10270,3868,W,5471866,5466845,5471866,5466845,100.00,100.00,100.00,100.00,10270,100.00,100.00,3868,100.00,100.00
48,201,552600,48201552600,11307,5130,P,8165413,8096106,48,201,552601,48201552601,5339,2227,W,2872478,2863615,2872478,2863615,35.18,35.37,100.00,100.00,5339,47.22,100.00,2227,43.41,100.00
48,201,552600,48201552600,11307,5130,P,8165413,8096106,48,201,552602,48201552602,5968,2903,W,5292935,5232491,5292935,5232491,64.82,64.63,100.00,100.00,5968,52.78,100.00,2903,56.59,100.00
48,201,552700,48201552700,8092,4476,W,4994010,4949066,48,201,552700,48201552700,8092,4476,W,4994010,4949066,4994010,4949066,100.00,100.00,100.00,100.00,8092,100.00,100.00,4476,100.00,100.00
48,201,552800,48201552800,8826,4415,W,6509312,6439180,48,201,552800,48201552800,8826,4415,W,6509312,6439180,6509312,6439180,100.00,100.00,100.00,100.00,8826,100.00,100.00,4415,100.00,100.00
48,201,552900,48201552900,6966,3753,P,4883894,4852630,48,201,552900,48201552900,6966,3753,W,4883883,4852630,4883883,4852630,100.00,100.00,100.00,100.00,6966,100.00,100.00,3753,100.00,100.00
48,201,552900,48201552900,6966,3753,P,4883894,4852630,48,201,554001,48201554001,3299,1557,P,3358123,3325019,11,0,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,201,553000,48201553000,9609,3891,P,9368751,9235158,48,201,553001,48201553001,5044,2161,W,4731995,4676632,4731995,4676632,50.51,50.64,100.00,100.00,5044,52.49,100.00,2161,55.54,100.00
48,201,553000,48201553000,9609,3891,P,9368751,9235158,48,201,553002,48201553002,4565,1730,W,4636756,4558526,4636756,4558526,49.49,49.36,100.00,100.00,4565,47.51,100.00,1730,44.46,100.00
48,201,553100,48201553100,6140,2675,W,3404457,3373836,48,201,553100,48201553100,6140,2675,W,3404457,3373836,3404457,3373836,100.00,100.00,100.00,100.00,6140,100.00,100.00,2675,100.00,100.00
48,201,553200,48201553200,6743,3120,W,4287943,4238780,48,201,553200,48201553200,6743,3120,W,4287943,4238780,4287943,4238780,100.00,100.00,100.00,100.00,6743,100.00,100.00,3120,100.00,100.00
48,201,553300,48201553300,4600,2744,W,1397654,1387110,48,201,553300,48201553300,4600,2744,W,1397654,1387110,1397654,1387110,100.00,100.00,100.00,100.00,4600,100.00,100.00,2744,100.00,100.00
48,201,553400,48201553400,16899,6058,P,15820795,15702966,48,201,553401,48201553401,3815,1421,W,3769272,3719749,3769272,3719749,23.82,23.69,100.00,100.00,3815,22.58,100.00,1421,23.46,100.00
48,201,553400,48201553400,16899,6058,P,15820795,15702966,48,201,553402,48201553402,6899,2546,W,5388025,5362251,5388025,5362251,34.06,34.15,100.00,100.00,6899,40.82,100.00,2546,42.03,100.00
48,201,553400,48201553400,16899,6058,P,15820795,15702966,48,201,553403,48201553403,6185,2091,W,6663498,6620966,6663498,6620966,42.12,42.16,100.00,100.00,6185,36.60,100.00,2091,34.52,100.00
48,201,553500,48201553500,6370,2339,W,3571731,3553528,48,201,553500,48201553500,6370,2339,W,3571731,3553528,3571731,3553528,100.00,100.00,100.00,100.00,6370,100.00,100.00,2339,100.00,100.00
48,201,553600,48201553600,6273,2632,W,4858880,4812120,48,201,553600,48201553600,6273,2632,W,4858880,4812120,4858880,4812120,100.00,100.00,100.00,100.00,6273,100.00,100.00,2632,100.00,100.00
48,201,553700,48201553700,3960,1598,W,3161995,3142153,48,201,553700,48201553700,3960,1598,W,3161995,3142153,3161995,3142153,100.00,100.00,100.00,100.00,3960,100.00,100.00,1598,100.00,100.00
48,201,553800,48201553800,10158,3824,P,9147780,9034936,48,201,553801,48201553801,2486,820,W,3703078,3701576,3703078,3701576,40.48,40.97,100.00,100.00,2486,24.47,100.00,820,21.44,100.00
48,201,553800,48201553800,10158,3824,P,9147780,9034936,48,201,553802,48201553802,7672,3004,W,5444702,5333360,5444702,5333360,59.52,59.03,100.00,100.00,7672,75.53,100.00,3004,78.56,100.00
48,201,553900,48201553900,7748,2662,W,5216896,5204413,48,201,553900,48201553900,7748,2662,W,5216896,5204413,5216896,5204413,100.00,100.00,100.00,100.00,7748,100.00,100.00,2662,100.00,100.00
48,201,554000,48201554000,7606,3116,P,7696754,7593200,48,201,554001,48201554001,3299,1557,P,3358123,3325019,3358112,3325019,43.63,43.79,100.00,100.00,3299,43.37,100.00,1557,49.97,100.00
48,201,554000,48201554000,7606,3116,P,7696754,7593200,48,201,554002,48201554002,4307,1559,W,4338642,4268181,4338642,4268181,56.37,56.21,100.00,100.00,4307,56.63,100.00,1559,50.03,100.00
48,201,554100,48201554100,10644,3725,P,5305177,5290431,48,201,554101,48201554101,1245,420,W,787135,787135,787135,787135,14.84,14.88,100.00,100.00,1245,11.70,100.00,420,11.28,100.00
48,201,554100,48201554100,10644,3725,P,5305177,5290431,48,201,554102,48201554102,9399,3305,W,4518042,4503296,4518042,4503296,85.16,85.12,100.00,100.00,9399,88.30,100.00,3305,88.72,100.00
48,201,554200,48201554200,6229,2738,W,7159965,7021546,48,201,554200,48201554200,6229,2738,W,7159965,7021546,7159965,7021546,100.00,100.00,100.00,100.00,6229,100.00,100.00,2738,100.00,100.00
48,201,554300,48201554300,11751,4349,P,11391575,11302155,48,201,554301,48201554301,7331,2705,W,5554561,5479494,5554561,5479494,48.76,48.48,100.00,100.00,7331,62.39,100.00,2705,62.20,100.00
48,201,554300,48201554300,11751,4349,P,11391575,11302155,48,201,554302,48201554302,4420,1644,P,5925835,5911482,5837014,5822661,51.24,51.52,98.50,98.50,4420,37.61,100.00,1644,37.80,100.00
48,201,554400,48201554400,35015,11658,P,40733553,40157429,48,201,543002,48201543002,10057,3744,P,34245893,33979557,562496,552270,1.38,1.38,1.64,1.63,0,0.00,0.00,0,0.00,0.00
48,201,554400,48201554400,35015,11658,P,40733553,40157429,48,201,554401,48201554401,13497,4552,P,15113007,14768369,15093681,14749043,37.05,36.73,99.87,99.87,13497,38.55,100.00,4552,39.05,100.00
48,201,554400,48201554400,35015,11658,P,40733553,40157429,48,201,554402,48201554402,12826,4185,W,14289260,14112930,14289260,14112930,35.08,35.14,100.00,100.00,12826,36.63,100.00,4185,35.90,100.00
48,201,554400,48201554400,35015,11658,P,40733553,40157429,48,201,554403,48201554403,8692,2921,W,10787402,10742472,10787402,10742472,26.48,26.75,100.00,100.00,8692,24.82,100.00,2921,25.06,100.00
48,201,554400,48201554400,35015,11658,P,40733553,40157429,48,201,554502,48201554502,6327,2163,P,4643831,4617331,714,714,0.00,0.00,0.02,0.02,0,0.00,0.00,0,0.00,0.00
48,201,554500,48201554500,11614,3902,P,17123639,16946289,48,201,554302,48201554302,4420,1644,P,5925835,5911482,88821,88821,0.52,0.52,1.50,1.50,0,0.00,0.00,0,0.00,0.00
48,201,554500,48201554500,11614,3902,P,17123639,16946289,48,201,554501,48201554501,5287,1739,W,12391701,12240851,12391701,12240851,72.37,72.23,100.00,100.00,5287,45.52,100.00,1739,44.57,100.00
48,201,554500,48201554500,11614,3902,P,17123639,16946289,48,201,554502,48201554502,6327,2163,P,4643831,4617331,4643117,4616617,27.12,27.24,99.98,99.98,6327,54.48,100.00,2163,55.43,100.00
48,201,554600,48201554600,4605,1620,W,3654119,3640874,48,201,554600,48201554600,4605,1620,W,3654119,3640874,3654119,3640874,100.00,100.00,100.00,100.00,4605,100.00,100.00,1620,100.00,100.00
48,201,554700,48201554700,6937,2663,W,4607262,4603881,48,201,554700,48201554700,6937,2663,W,4607262,4603881,4607262,4603881,100.00,100.00,100.00,100.00,6937,100.00,100.00,2663,100.00,100.00
48,201,554800,48201554800,29085,9737,P,48332858,47518140,48,201,554801,48201554801,14076,4629,W,14301193,14121127,14301193,14121127,29.59,29.72,100.00,100.00,14076,48.40,100.00,4629,47.54,100.00
48,201,554800,48201554800,29085,9737,P,48332858,47518140,48,201,554802,48201554802,15009,5108,W,34031665,33397013,34031665,33397013,70.41,70.28,100.00,100.00,15009,51.60,100.00,5108,52.46,100.00
48,201,554900,48201554900,25869,8484,P,35362330,34262276,48,201,554901,48201554901,8373,2660,W,8781336,8688362,8781336,8688362,24.83,25.36,100.00,100.00,8373,32.37,100.00,2660,31.35,100.00
48,201,554900,48201554900,25869,8484,P,35362330,34262276,48,201,554902,48201554902,6182,2080,W,12775234,12564519,12775234,12564519,36.13,36.67,100.00,100.00,6182,23.90,100.00,2080,24.52,100.00
48,201,554900,48201554900,25869,8484,P,35362330,34262276,48,201,554903,48201554903,11314,3744,W,13805760,13009395,13805760,13009395,39.04,37.97,100.00,100.00,11314,43.74,100.00,3744,44.13,100.00
48,201,555000,48201555000,7449,2446,W,5563679,5555130,48,201,555000,48201555000,7449,2446,W,5563679,5555130,5563679,5555130,100.00,100.00,100.00,100.00,7449,100.00,100.00,2446,100.00,100.00
48,201,555100,48201555100,8149,2856,W,7581526,7542065,48,201,555100,48201555100,8149,2856,W,7581526,7542065,7581526,7542065,100.00,100.00,100.00,100.00,8149,100.00,100.00,2856,100.00,100.00
48,201,555200,48201555200,6413,2300,W,18768725,18603214,48,201,555200,48201555200,6413,2300,P,18778871,18613360,18768725,18603214,100.00,100.00,99.95,99.95,6413,100.00,100.00,2300,100.00,100.00
48,201,555300,48201555300,14269,5312,P,47245603,46513171,48,201,555301,48201555301,960,361,W,6532972,6468132,6532972,6468132,13.83,13.91,100.00,100.00,960,6.73,100.00,361,6.80,100.00
48,201,555300,48201555300,14269,5312,P,47245603,46513171,48,201,555302,48201555302,9219,3326,W,19413098,19159586,19413098,19159586,41.09,41.19,100.00,100.00,9219,64.61,100.00,3326,62.61,100.00
48,201,555300,48201555300,14269,5312,P,47245603,46513171,48,201,555303,48201555303,4090,1625,W,21299533,20885453,21299533,20885453,45.08,44.90,100.00,100.00,4090,28.66,100.00,1625,30.59,100.00
48,201,555400,48201555400,10219,4578,P,27854562,27400871,48,201,555401,48201555401,2445,973,W,13538887,13373065,13538887,13373065,48.61,48.81,100.00,100.00,2445,23.93,100.00,973,21.25,100.00
48,201,555400,48201555400,10219,4578,P,27854562,27400871,48,201,555402,48201555402,7774,3605,W,14315675,14027806,14315675,14027806,51.39,51.19,100.00,100.00,7774,76.07,100.00,3605,78.75,100.00
48,201,555500,48201555500,21340,7545,P,76803283,75689977,48,201,555501,48201555501,4324,1660,W,41501816,40991975,41501816,40991975,54.04,54.16,100.00,100.00,4324,20.26,100.00,1660,22.00,100.00
48,201,555500,48201555500,21340,7545,P,76803283,75689977,48,201,555502,48201555502,17016,5885,W,35301467,34698002,35301467,34698002,45.96,45.84,100.00,100.00,17016,79.74,100.00,5885,78.00,100.00
48,201,555600,48201555600,4717,1669,W,54911771,54241012,48,201,555600,48201555600,4717,1669,W,54911771,54241012,54911771,54241012,100.00,100.00,100.00,100.00,4717,100.00,100.00,1669,100.00,100.00
48,201,555700,48201555700,16453,5145,P,22418905,22247081,48,201,555701,48201555701,7064,2203,W,10723609,10668328,10723609,10668328,47.83,47.95,100.00,100.00,7064,42.93,100.00,2203,42.82,100.00
